Matrix Entered:,,,,
{1,2,11,24, 25}
{1,2,11,24, 26}
{1,2,11,24, 39}
{1,2,11,24, 40}
{1,2,11,24, 51}
{1,2,11,24, 52}
{1,2,11,25, 41}
{1,2,11,25, 42}
{1,2,11,25, 51}
{1,2,11,25, 52}
{1,2,11,26, 41}
{1,2,11,26, 42}
{1,2,11,26, 51}
{1,2,11,26, 52}
{1,2,11,29, 45}
{1,2,11,29, 46}
{1,2,11,29, 57}
{1,2,11,29, 58}
{1,2,11,30, 45}
{1,2,11,30, 46}
{1,2,11,30, 57}
{1,2,11,30, 58}
{1,2,11,35, 45}
{1,2,11,35, 46}
{1,2,11,35, 57}
{1,2,11,35, 58}
{1,2,11,36, 45}
{1,2,11,36, 46}
{1,2,11,36, 57}
{1,2,11,36, 58}
{1,2,11,39, 41}
{1,2,11,39, 42}
{1,2,11,39, 51}
{1,2,11,39, 52}
{1,2,11,40, 41}
{1,2,11,40, 42}
{1,2,11,40, 51}
{1,2,11,40, 52}
{1,2,11,41, 51}
{1,2,11,41, 52}
{1,2,11,42, 51}
{1,2,11,42, 52}
{1,2,11,45, 57}
{1,2,11,45, 58}
{1,2,11,46, 57}
{1,2,11,46, 58}
{1,2,12,13, 23}
{1,2,12,13, 24}
{1,2,12,13, 25}
{1,2,12,13, 26}
{1,2,12,13, 39}
{1,2,12,13, 40}
{1,2,12,13, 41}
{1,2,12,13, 42}
{1,2,12,14, 23}
{1,2,12,14, 24}
{1,2,12,14, 25}
{1,2,12,14, 26}
{1,2,12,14, 39}
{1,2,12,14, 40}
{1,2,12,14, 41}
{1,2,12,14, 42}
{1,2,12,19, 29}
{1,2,12,19, 30}
{1,2,12,19, 35}
{1,2,12,19, 36}
{1,2,12,19, 57}
{1,2,12,19, 58}
{1,2,12,20, 29}
{1,2,12,20, 30}
{1,2,12,20, 35}
{1,2,12,20, 36}
{1,2,12,20, 57}
{1,2,12,20, 58}
{1,2,12,23, 25}
{1,2,12,23, 26}
{1,2,12,23, 39}
{1,2,12,23, 40}
{1,2,12,23, 51}
{1,2,12,23, 52}
{1,2,12,24, 25}
{1,2,12,24, 26}
{1,2,12,24, 39}
{1,2,12,24, 40}
{1,2,12,24, 51}
{1,2,12,24, 52}
{1,2,12,25, 41}
{1,2,12,25, 42}
{1,2,12,25, 51}
{1,2,12,25, 52}
{1,2,12,26, 41}
{1,2,12,26, 42}
{1,2,12,26, 51}
{1,2,12,26, 52}
{1,2,12,29, 45}
{1,2,12,29, 46}
{1,2,12,29, 57}
{1,2,12,29, 58}
{1,2,12,30, 45}
{1,2,12,30, 46}
{1,2,12,30, 57}
{1,2,12,30, 58}
{1,2,12,35, 45}
{1,2,12,35, 46}
{1,2,12,35, 57}
{1,2,12,35, 58}
{1,2,12,36, 45}
{1,2,12,36, 46}
{1,2,12,36, 57}
{1,2,12,36, 58}
{1,2,12,39, 41}
{1,2,12,39, 42}
{1,2,12,39, 51}
{1,2,12,39, 52}
{1,2,12,40, 41}
{1,2,12,40, 42}
{1,2,12,40, 51}
{1,2,12,40, 52}
{1,2,12,41, 51}
{1,2,12,41, 52}
{1,2,12,42, 51}
{1,2,12,42, 52}
{1,2,12,45, 57}
{1,2,12,45, 58}
{1,2,12,46, 57}
{1,2,12,46, 58}
{1,2,13,21, 27}
{1,2,13,21, 28}
{1,2,13,21, 37}
{1,2,13,21, 38}
{1,2,13,21, 57}
{1,2,13,21, 58}
{1,2,13,22, 27}
{1,2,13,22, 28}
{1,2,13,22, 37}
{1,2,13,22, 38}
{1,2,13,22, 57}
{1,2,13,22, 58}
{1,2,13,23, 25}
{1,2,13,23, 26}
{1,2,13,23, 39}
{1,2,13,23, 40}
{1,2,13,23, 53}
{1,2,13,23, 54}
{1,2,13,24, 25}
{1,2,13,24, 26}
{1,2,13,24, 39}
{1,2,13,24, 40}
{1,2,13,24, 53}
{1,2,13,24, 54}
{1,2,13,25, 41}
{1,2,13,25, 42}
{1,2,13,25, 53}
{1,2,13,25, 54}
{1,2,13,26, 41}
{1,2,13,26, 42}
{1,2,13,26, 53}
{1,2,13,26, 54}
{1,2,13,27, 43}
{1,2,13,27, 44}
{1,2,13,27, 57}
{1,2,13,27, 58}
{1,2,13,28, 43}
{1,2,13,28, 44}
{1,2,13,28, 57}
{1,2,13,28, 58}
{1,2,13,37, 43}
{1,2,13,37, 44}
{1,2,13,37, 57}
{1,2,13,37, 58}
{1,2,13,38, 43}
{1,2,13,38, 44}
{1,2,13,38, 57}
{1,2,13,38, 58}
{1,2,13,39, 41}
{1,2,13,39, 42}
{1,2,13,39, 53}
{1,2,13,39, 54}
{1,2,13,40, 41}
{1,2,13,40, 42}
{1,2,13,40, 53}
{1,2,13,40, 54}
{1,2,13,41, 53}
{1,2,13,41, 54}
{1,2,13,42, 53}
{1,2,13,42, 54}
{1,2,13,43, 57}
{1,2,13,43, 58}
{1,2,13,44, 57}
{1,2,13,44, 58}
{1,2,14,21, 27}
{1,2,14,21, 28}
{1,2,14,21, 37}
{1,2,14,21, 38}
{1,2,14,21, 57}
{1,2,14,21, 58}
{1,2,14,22, 27}
{1,2,14,22, 28}
{1,2,14,22, 37}
{1,2,14,22, 38}
{1,2,14,22, 57}
{1,2,14,22, 58}
{1,2,14,23, 25}
{1,2,14,23, 26}
{1,2,14,23, 39}
{1,2,14,23, 40}
{1,2,14,23, 53}
{1,2,14,23, 54}
{1,2,14,24, 25}
{1,2,14,24, 26}
{1,2,14,24, 39}
{1,2,14,24, 40}
{1,2,14,24, 53}
{1,2,14,24, 54}
{1,2,14,25, 41}
{1,2,14,25, 42}
{1,2,14,25, 53}
{1,2,14,25, 54}
{1,2,14,26, 41}
{1,2,14,26, 42}
{1,2,14,26, 53}
{1,2,14,26, 54}
{1,2,14,27, 43}
{1,2,14,27, 44}
{1,2,14,27, 57}
{1,2,14,27, 58}
{1,2,14,28, 43}
{1,2,14,28, 44}
{1,2,14,28, 57}
{1,2,14,28, 58}
{1,2,14,37, 43}
{1,2,14,37, 44}
{1,2,14,37, 57}
{1,2,14,37, 58}
{1,2,14,38, 43}
{1,2,14,38, 44}
{1,2,14,38, 57}
{1,2,14,38, 58}
{1,2,14,39, 41}
{1,2,14,39, 42}
{1,2,14,39, 53}
{1,2,14,39, 54}
{1,2,14,40, 41}
{1,2,14,40, 42}
{1,2,14,40, 53}
{1,2,14,40, 54}
{1,2,14,41, 53}
{1,2,14,41, 54}
{1,2,14,42, 53}
{1,2,14,42, 54}
{1,2,14,43, 57}
{1,2,14,43, 58}
{1,2,14,44, 57}
{1,2,14,44, 58}
{1,2,15,19, 21}
{1,2,15,19, 22}
{1,2,15,19, 25}
{1,2,15,19, 26}
{1,2,15,19, 39}
{1,2,15,19, 40}
{1,2,15,19, 43}
{1,2,15,19, 44}
{1,2,15,20, 21}
{1,2,15,20, 22}
{1,2,15,20, 25}
{1,2,15,20, 26}
{1,2,15,20, 39}
{1,2,15,20, 40}
{1,2,15,20, 43}
{1,2,15,20, 44}
{1,2,15,21, 25}
{1,2,15,21, 26}
{1,2,15,21, 39}
{1,2,15,21, 40}
{1,2,15,21, 45}
{1,2,15,21, 46}
{1,2,15,22, 25}
{1,2,15,22, 26}
{1,2,15,22, 39}
{1,2,15,22, 40}
{1,2,15,22, 45}
{1,2,15,22, 46}
{1,2,15,23, 27}
{1,2,15,23, 28}
{1,2,15,23, 29}
{1,2,15,23, 30}
{1,2,15,23, 35}
{1,2,15,23, 36}
{1,2,15,23, 37}
{1,2,15,23, 38}
{1,2,15,24, 27}
{1,2,15,24, 28}
{1,2,15,24, 29}
{1,2,15,24, 30}
{1,2,15,24, 35}
{1,2,15,24, 36}
{1,2,15,24, 37}
{1,2,15,24, 38}
{1,2,15,25, 43}
{1,2,15,25, 44}
{1,2,15,25, 45}
{1,2,15,25, 46}
{1,2,15,26, 43}
{1,2,15,26, 44}
{1,2,15,26, 45}
{1,2,15,26, 46}
{1,2,15,27, 29}
{1,2,15,27, 30}
{1,2,15,27, 35}
{1,2,15,27, 36}
{1,2,15,27, 41}
{1,2,15,27, 42}
{1,2,15,28, 29}
{1,2,15,28, 30}
{1,2,15,28, 35}
{1,2,15,28, 36}
{1,2,15,28, 41}
{1,2,15,28, 42}
{1,2,15,29, 37}
{1,2,15,29, 38}
{1,2,15,29, 41}
{1,2,15,29, 42}
{1,2,15,30, 37}
{1,2,15,30, 38}
{1,2,15,30, 41}
{1,2,15,30, 42}
{1,2,15,35, 37}
{1,2,15,35, 38}
{1,2,15,35, 41}
{1,2,15,35, 42}
{1,2,15,36, 37}
{1,2,15,36, 38}
{1,2,15,36, 41}
{1,2,15,36, 42}
{1,2,15,37, 41}
{1,2,15,37, 42}
{1,2,15,38, 41}
{1,2,15,38, 42}
{1,2,15,39, 43}
{1,2,15,39, 44}
{1,2,15,39, 45}
{1,2,15,39, 46}
{1,2,15,40, 43}
{1,2,15,40, 44}
{1,2,15,40, 45}
{1,2,15,40, 46}
{1,2,15,43, 45}
{1,2,15,43, 46}
{1,2,15,44, 45}
{1,2,15,44, 46}
{1,2,16,19, 21}
{1,2,16,19, 22}
{1,2,16,19, 25}
{1,2,16,19, 26}
{1,2,16,19, 39}
{1,2,16,19, 40}
{1,2,16,19, 43}
{1,2,16,19, 44}
{1,2,16,20, 21}
{1,2,16,20, 22}
{1,2,16,20, 25}
{1,2,16,20, 26}
{1,2,16,20, 39}
{1,2,16,20, 40}
{1,2,16,20, 43}
{1,2,16,20, 44}
{1,2,16,21, 25}
{1,2,16,21, 26}
{1,2,16,21, 39}
{1,2,16,21, 40}
{1,2,16,21, 45}
{1,2,16,21, 46}
{1,2,16,22, 25}
{1,2,16,22, 26}
{1,2,16,22, 39}
{1,2,16,22, 40}
{1,2,16,22, 45}
{1,2,16,22, 46}
{1,2,16,23, 27}
{1,2,16,23, 28}
{1,2,16,23, 29}
{1,2,16,23, 30}
{1,2,16,23, 35}
{1,2,16,23, 36}
{1,2,16,23, 37}
{1,2,16,23, 38}
{1,2,16,24, 27}
{1,2,16,24, 28}
{1,2,16,24, 29}
{1,2,16,24, 30}
{1,2,16,24, 35}
{1,2,16,24, 36}
{1,2,16,24, 37}
{1,2,16,24, 38}
{1,2,16,25, 43}
{1,2,16,25, 44}
{1,2,16,25, 45}
{1,2,16,25, 46}
{1,2,16,26, 43}
{1,2,16,26, 44}
{1,2,16,26, 45}
{1,2,16,26, 46}
{1,2,16,27, 29}
{1,2,16,27, 30}
{1,2,16,27, 35}
{1,2,16,27, 36}
{1,2,16,27, 41}
{1,2,16,27, 42}
{1,2,16,28, 29}
{1,2,16,28, 30}
{1,2,16,28, 35}
{1,2,16,28, 36}
{1,2,16,28, 41}
{1,2,16,28, 42}
{1,2,16,29, 37}
{1,2,16,29, 38}
{1,2,16,29, 41}
{1,2,16,29, 42}
{1,2,16,30, 37}
{1,2,16,30, 38}
{1,2,16,30, 41}
{1,2,16,30, 42}
{1,2,16,35, 37}
{1,2,16,35, 38}
{1,2,16,35, 41}
{1,2,16,35, 42}
{1,2,16,36, 37}
{1,2,16,36, 38}
{1,2,16,36, 41}
{1,2,16,36, 42}
{1,2,16,37, 41}
{1,2,16,37, 42}
{1,2,16,38, 41}
{1,2,16,38, 42}
{1,2,16,39, 43}
{1,2,16,39, 44}
{1,2,16,39, 45}
{1,2,16,39, 46}
{1,2,16,40, 43}
{1,2,16,40, 44}
{1,2,16,40, 45}
{1,2,16,40, 46}
{1,2,16,43, 45}
{1,2,16,43, 46}
{1,2,16,44, 45}
{1,2,16,44, 46}
{1,2,19,21, 25}
{1,2,19,21, 26}
{1,2,19,21, 39}
{1,2,19,21, 40}
{1,2,19,21, 49}
{1,2,19,21, 50}
{1,2,19,22, 25}
{1,2,19,22, 26}
{1,2,19,22, 39}
{1,2,19,22, 40}
{1,2,19,22, 49}
{1,2,19,22, 50}
{1,2,19,25, 43}
{1,2,19,25, 44}
{1,2,19,25, 49}
{1,2,19,25, 50}
{1,2,19,26, 43}
{1,2,19,26, 44}
{1,2,19,26, 49}
{1,2,19,26, 50}
{1,2,19,29, 53}
{1,2,19,29, 54}
{1,2,19,29, 57}
{1,2,19,29, 58}
{1,2,19,30, 53}
{1,2,19,30, 54}
{1,2,19,30, 57}
{1,2,19,30, 58}
{1,2,19,35, 53}
{1,2,19,35, 54}
{1,2,19,35, 57}
{1,2,19,35, 58}
{1,2,19,36, 53}
{1,2,19,36, 54}
{1,2,19,36, 57}
{1,2,19,36, 58}
{1,2,19,39, 43}
{1,2,19,39, 44}
{1,2,19,39, 49}
{1,2,19,39, 50}
{1,2,19,40, 43}
{1,2,19,40, 44}
{1,2,19,40, 49}
{1,2,19,40, 50}
{1,2,19,43, 49}
{1,2,19,43, 50}
{1,2,19,44, 49}
{1,2,19,44, 50}
{1,2,19,53, 57}
{1,2,19,53, 58}
{1,2,19,54, 57}
{1,2,19,54, 58}
{1,2,20,21, 25}
{1,2,20,21, 26}
{1,2,20,21, 39}
{1,2,20,21, 40}
{1,2,20,21, 49}
{1,2,20,21, 50}
{1,2,20,22, 25}
{1,2,20,22, 26}
{1,2,20,22, 39}
{1,2,20,22, 40}
{1,2,20,22, 49}
{1,2,20,22, 50}
{1,2,20,25, 43}
{1,2,20,25, 44}
{1,2,20,25, 49}
{1,2,20,25, 50}
{1,2,20,26, 43}
{1,2,20,26, 44}
{1,2,20,26, 49}
{1,2,20,26, 50}
{1,2,20,29, 53}
{1,2,20,29, 54}
{1,2,20,29, 57}
{1,2,20,29, 58}
{1,2,20,30, 53}
{1,2,20,30, 54}
{1,2,20,30, 57}
{1,2,20,30, 58}
{1,2,20,35, 53}
{1,2,20,35, 54}
{1,2,20,35, 57}
{1,2,20,35, 58}
{1,2,20,36, 53}
{1,2,20,36, 54}
{1,2,20,36, 57}
{1,2,20,36, 58}
{1,2,20,39, 43}
{1,2,20,39, 44}
{1,2,20,39, 49}
{1,2,20,39, 50}
{1,2,20,40, 43}
{1,2,20,40, 44}
{1,2,20,40, 49}
{1,2,20,40, 50}
{1,2,20,43, 49}
{1,2,20,43, 50}
{1,2,20,44, 49}
{1,2,20,44, 50}
{1,2,20,53, 57}
{1,2,20,53, 58}
{1,2,20,54, 57}
{1,2,20,54, 58}
{1,2,21,25, 45}
{1,2,21,25, 46}
{1,2,21,25, 49}
{1,2,21,25, 50}
{1,2,21,26, 45}
{1,2,21,26, 46}
{1,2,21,26, 49}
{1,2,21,26, 50}
{1,2,21,27, 51}
{1,2,21,27, 52}
{1,2,21,27, 57}
{1,2,21,27, 58}
{1,2,21,28, 51}
{1,2,21,28, 52}
{1,2,21,28, 57}
{1,2,21,28, 58}
{1,2,21,37, 51}
{1,2,21,37, 52}
{1,2,21,37, 57}
{1,2,21,37, 58}
{1,2,21,38, 51}
{1,2,21,38, 52}
{1,2,21,38, 57}
{1,2,21,38, 58}
{1,2,21,39, 45}
{1,2,21,39, 46}
{1,2,21,39, 49}
{1,2,21,39, 50}
{1,2,21,40, 45}
{1,2,21,40, 46}
{1,2,21,40, 49}
{1,2,21,40, 50}
{1,2,21,45, 49}
{1,2,21,45, 50}
{1,2,21,46, 49}
{1,2,21,46, 50}
{1,2,21,51, 57}
{1,2,21,51, 58}
{1,2,21,52, 57}
{1,2,21,52, 58}
{1,2,22,25, 45}
{1,2,22,25, 46}
{1,2,22,25, 49}
{1,2,22,25, 50}
{1,2,22,26, 45}
{1,2,22,26, 46}
{1,2,22,26, 49}
{1,2,22,26, 50}
{1,2,22,27, 51}
{1,2,22,27, 52}
{1,2,22,27, 57}
{1,2,22,27, 58}
{1,2,22,28, 51}
{1,2,22,28, 52}
{1,2,22,28, 57}
{1,2,22,28, 58}
{1,2,22,37, 51}
{1,2,22,37, 52}
{1,2,22,37, 57}
{1,2,22,37, 58}
{1,2,22,38, 51}
{1,2,22,38, 52}
{1,2,22,38, 57}
{1,2,22,38, 58}
{1,2,22,39, 45}
{1,2,22,39, 46}
{1,2,22,39, 49}
{1,2,22,39, 50}
{1,2,22,40, 45}
{1,2,22,40, 46}
{1,2,22,40, 49}
{1,2,22,40, 50}
{1,2,22,45, 49}
{1,2,22,45, 50}
{1,2,22,46, 49}
{1,2,22,46, 50}
{1,2,22,51, 57}
{1,2,22,51, 58}
{1,2,22,52, 57}
{1,2,22,52, 58}
{1,2,23,25, 51}
{1,2,23,25, 52}
{1,2,23,25, 53}
{1,2,23,25, 54}
{1,2,23,26, 51}
{1,2,23,26, 52}
{1,2,23,26, 53}
{1,2,23,26, 54}
{1,2,23,27, 29}
{1,2,23,27, 30}
{1,2,23,27, 35}
{1,2,23,27, 36}
{1,2,23,27, 49}
{1,2,23,27, 50}
{1,2,23,28, 29}
{1,2,23,28, 30}
{1,2,23,28, 35}
{1,2,23,28, 36}
{1,2,23,28, 49}
{1,2,23,28, 50}
{1,2,23,29, 37}
{1,2,23,29, 38}
{1,2,23,29, 49}
{1,2,23,29, 50}
{1,2,23,30, 37}
{1,2,23,30, 38}
{1,2,23,30, 49}
{1,2,23,30, 50}
{1,2,23,35, 37}
{1,2,23,35, 38}
{1,2,23,35, 49}
{1,2,23,35, 50}
{1,2,23,36, 37}
{1,2,23,36, 38}
{1,2,23,36, 49}
{1,2,23,36, 50}
{1,2,23,37, 49}
{1,2,23,37, 50}
{1,2,23,38, 49}
{1,2,23,38, 50}
{1,2,23,39, 51}
{1,2,23,39, 52}
{1,2,23,39, 53}
{1,2,23,39, 54}
{1,2,23,40, 51}
{1,2,23,40, 52}
{1,2,23,40, 53}
{1,2,23,40, 54}
{1,2,23,51, 53}
{1,2,23,51, 54}
{1,2,23,52, 53}
{1,2,23,52, 54}
{1,2,24,25, 51}
{1,2,24,25, 52}
{1,2,24,25, 53}
{1,2,24,25, 54}
{1,2,24,26, 51}
{1,2,24,26, 52}
{1,2,24,26, 53}
{1,2,24,26, 54}
{1,2,24,27, 29}
{1,2,24,27, 30}
{1,2,24,27, 35}
{1,2,24,27, 36}
{1,2,24,27, 49}
{1,2,24,27, 50}
{1,2,24,28, 29}
{1,2,24,28, 30}
{1,2,24,28, 35}
{1,2,24,28, 36}
{1,2,24,28, 49}
{1,2,24,28, 50}
{1,2,24,29, 37}
{1,2,24,29, 38}
{1,2,24,29, 49}
{1,2,24,29, 50}
{1,2,24,30, 37}
{1,2,24,30, 38}
{1,2,24,30, 49}
{1,2,24,30, 50}
{1,2,24,35, 37}
{1,2,24,35, 38}
{1,2,24,35, 49}
{1,2,24,35, 50}
{1,2,24,36, 37}
{1,2,24,36, 38}
{1,2,24,36, 49}
{1,2,24,36, 50}
{1,2,24,37, 49}
{1,2,24,37, 50}
{1,2,24,38, 49}
{1,2,24,38, 50}
{1,2,24,39, 51}
{1,2,24,39, 52}
{1,2,24,39, 53}
{1,2,24,39, 54}
{1,2,24,40, 51}
{1,2,24,40, 52}
{1,2,24,40, 53}
{1,2,24,40, 54}
{1,2,24,51, 53}
{1,2,24,51, 54}
{1,2,24,52, 53}
{1,2,24,52, 54}
{1,2,25,41, 51}
{1,2,25,41, 52}
{1,2,25,41, 53}
{1,2,25,41, 54}
{1,2,25,42, 51}
{1,2,25,42, 52}
{1,2,25,42, 53}
{1,2,25,42, 54}
{1,2,25,43, 45}
{1,2,25,43, 46}
{1,2,25,43, 49}
{1,2,25,43, 50}
{1,2,25,44, 45}
{1,2,25,44, 46}
{1,2,25,44, 49}
{1,2,25,44, 50}
{1,2,25,45, 49}
{1,2,25,45, 50}
{1,2,25,46, 49}
{1,2,25,46, 50}
{1,2,25,51, 53}
{1,2,25,51, 54}
{1,2,25,52, 53}
{1,2,25,52, 54}
{1,2,26,41, 51}
{1,2,26,41, 52}
{1,2,26,41, 53}
{1,2,26,41, 54}
{1,2,26,42, 51}
{1,2,26,42, 52}
{1,2,26,42, 53}
{1,2,26,42, 54}
{1,2,26,43, 45}
{1,2,26,43, 46}
{1,2,26,43, 49}
{1,2,26,43, 50}
{1,2,26,44, 45}
{1,2,26,44, 46}
{1,2,26,44, 49}
{1,2,26,44, 50}
{1,2,26,45, 49}
{1,2,26,45, 50}
{1,2,26,46, 49}
{1,2,26,46, 50}
{1,2,26,51, 53}
{1,2,26,51, 54}
{1,2,26,52, 53}
{1,2,26,52, 54}
{1,2,27,29, 41}
{1,2,27,29, 42}
{1,2,27,29, 49}
{1,2,27,29, 50}
{1,2,27,30, 41}
{1,2,27,30, 42}
{1,2,27,30, 49}
{1,2,27,30, 50}
{1,2,27,35, 41}
{1,2,27,35, 42}
{1,2,27,35, 49}
{1,2,27,35, 50}
{1,2,27,36, 41}
{1,2,27,36, 42}
{1,2,27,36, 49}
{1,2,27,36, 50}
{1,2,27,41, 49}
{1,2,27,41, 50}
{1,2,27,42, 49}
{1,2,27,42, 50}
{1,2,27,43, 51}
{1,2,27,43, 52}
{1,2,27,43, 57}
{1,2,27,43, 58}
{1,2,27,44, 51}
{1,2,27,44, 52}
{1,2,27,44, 57}
{1,2,27,44, 58}
{1,2,27,51, 57}
{1,2,27,51, 58}
{1,2,27,52, 57}
{1,2,27,52, 58}
{1,2,28,29, 41}
{1,2,28,29, 42}
{1,2,28,29, 49}
{1,2,28,29, 50}
{1,2,28,30, 41}
{1,2,28,30, 42}
{1,2,28,30, 49}
{1,2,28,30, 50}
{1,2,28,35, 41}
{1,2,28,35, 42}
{1,2,28,35, 49}
{1,2,28,35, 50}
{1,2,28,36, 41}
{1,2,28,36, 42}
{1,2,28,36, 49}
{1,2,28,36, 50}
{1,2,28,41, 49}
{1,2,28,41, 50}
{1,2,28,42, 49}
{1,2,28,42, 50}
{1,2,28,43, 51}
{1,2,28,43, 52}
{1,2,28,43, 57}
{1,2,28,43, 58}
{1,2,28,44, 51}
{1,2,28,44, 52}
{1,2,28,44, 57}
{1,2,28,44, 58}
{1,2,28,51, 57}
{1,2,28,51, 58}
{1,2,28,52, 57}
{1,2,28,52, 58}
{1,2,29,37, 41}
{1,2,29,37, 42}
